Entity,Code,Year,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",World regions according to OWID,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter).1",Year.1
Afghanistan,AFG,1990,49.2824,,53.355362,2017.0
Afghanistan,AFG,1990,48.56489,,53.355362,2017.0
Afghanistan,AFG,1990,51.554535,,53.355362,2017.0
Afghanistan,AFG,1990,46.151928,,53.355362,2017.0
Afghanistan,AFG,1990,51.82179,,53.355362,2017.0
Afghanistan,AFG,1990,56.247227,,53.355362,2017.0
Afghanistan,AFG,1990,54.700233,,53.355362,2017.0
Afghanistan,AFG,1990,58.79166,,53.355362,2017.0
Afghanistan,AFG,1990,61.86533,,53.355362,2017.0
Afghanistan,AFG,1990,60.597015,,53.355362,2017.0
Afghanistan,AFG,1990,57.203705,,53.355362,2017.0
Afghanistan,AFG,1990,53.355362,,53.355362,2017.0
Afghanistan,AFG,1990,52.80462,,53.355362,2017.0
Afghanistan,AFG,1990,52.41704,,53.355362,2017.0
Afghanistan,AFG,1990,,Asia,53.355362,2017.0
Aland Islands,ALA,1990,,Europe,,
Albania,ALB,1990,24.947481,,19.019062,2017.0
Albania,ALB,1990,24.12934,,19.019062,2017.0
Albania,ALB,1990,24.30287,,19.019062,2017.0
Albania,ALB,1990,22.169489,,19.019062,2017.0
Albania,ALB,1990,21.631449,,19.019062,2017.0
Albania,ALB,1990,23.414816,,19.019062,2017.0
Albania,ALB,1990,21.555977,,19.019062,2017.0
Albania,ALB,1990,20.050282,,19.019062,2017.0
Albania,ALB,1990,19.942171,,19.019062,2017.0
Albania,ALB,1990,19.543976,,19.019062,2017.0
Albania,ALB,1990,17.817305,,19.019062,2017.0
Albania,ALB,1990,19.019062,,19.019062,2017.0
Albania,ALB,1990,18.820118,,19.019062,2017.0
Albania,ALB,1990,18.63878,,19.019062,2017.0
Albania,ALB,1990,,Europe,19.019062,2017.0
Algeria,DZA,1990,30.0689,,32.552746,2017.0
Algeria,DZA,1990,32.117413,,32.552746,2017.0
Algeria,DZA,1990,35.376846,,32.552746,2017.0
Algeria,DZA,1990,34.00185,,32.552746,2017.0
Algeria,DZA,1990,31.942152,,32.552746,2017.0
Algeria,DZA,1990,31.471186,,32.552746,2017.0
Algeria,DZA,1990,32.4911,,32.552746,2017.0
Algeria,DZA,1990,30.349566,,32.552746,2017.0
Algeria,DZA,1990,31.875238,,32.552746,2017.0
Algeria,DZA,1990,33.440006,,32.552746,2017.0
Algeria,DZA,1990,32.790096,,32.552746,2017.0
Algeria,DZA,1990,32.552746,,32.552746,2017.0
Algeria,DZA,1990,32.66295,,32.552746,2017.0
Algeria,DZA,1990,32.833084,,32.552746,2017.0
Algeria,DZA,1990,,Africa,32.552746,2017.0
American Samoa,ASM,1990,6.724221,,6.3392963,2017.0
American Samoa,ASM,1990,6.6777887,,6.3392963,2017.0
American Samoa,ASM,1990,5.8999677,,6.3392963,2017.0
American Samoa,ASM,1990,6.073849,,6.3392963,2017.0
American Samoa,ASM,1990,5.8226743,,6.3392963,2017.0
American Samoa,ASM,1990,5.49504,,6.3392963,2017.0
American Samoa,ASM,1990,5.5829854,,6.3392963,2017.0
American Samoa,ASM,1990,5.57599,,6.3392963,2017.0
American Samoa,ASM,1990,5.977969,,6.3392963,2017.0
American Samoa,ASM,1990,6.0295167,,6.3392963,2017.0
American Samoa,ASM,1990,6.54329,,6.3392963,2017.0
American Samoa,ASM,1990,6.3392963,,6.3392963,2017.0
American Samoa,ASM,1990,6.359077,,6.3392963,2017.0
American Samoa,ASM,1990,6.300155,,6.3392963,2017.0
American Samoa,ASM,1990,,Oceania,6.3392963,2017.0
Andorra,AND,1990,14.2603035,,9.137723,2017.0
Andorra,AND,1990,12.894885,,9.137723,2017.0
Andorra,AND,1990,13.618431,,9.137723,2017.0
Andorra,AND,1990,12.1782875,,9.137723,2017.0
Andorra,AND,1990,11.2575035,,9.137723,2017.0
Andorra,AND,1990,12.313644,,9.137723,2017.0
Andorra,AND,1990,11.213339,,9.137723,2017.0
Andorra,AND,1990,10.220889,,9.137723,2017.0
Andorra,AND,1990,9.58917,,9.137723,2017.0
Andorra,AND,1990,10.345686,,9.137723,2017.0
Andorra,AND,1990,8.943875,,9.137723,2017.0
Andorra,AND,1990,9.137723,,9.137723,2017.0
Andorra,AND,1990,9.18182,,9.137723,2017.0
Andorra,AND,1990,9.0664015,,9.137723,2017.0
Andorra,AND,1990,,Europe,9.137723,2017.0
Angola,AGO,1990,28.660822,,28.042425,2017.0
Angola,AGO,1990,27.296825,,28.042425,2017.0
Angola,AGO,1990,28.133894,,28.042425,2017.0
Angola,AGO,1990,28.31636,,28.042425,2017.0
Angola,AGO,1990,28.629719,,28.042425,2017.0
Angola,AGO,1990,28.814337,,28.042425,2017.0
Angola,AGO,1990,29.111156,,28.042425,2017.0
Angola,AGO,1990,29.209839,,28.042425,2017.0
Angola,AGO,1990,28.236248,,28.042425,2017.0
Angola,AGO,1990,29.104025,,28.042425,2017.0
Angola,AGO,1990,29.179773,,28.042425,2017.0
Angola,AGO,1990,28.042425,,28.042425,2017.0
Angola,AGO,1990,28.509201,,28.042425,2017.0
Angola,AGO,1990,28.42081,,28.042425,2017.0
Angola,AGO,1990,,Africa,28.042425,2017.0
Anguilla,AIA,1990,,North America,,
Antigua and Barbuda,ATG,1990,18.11746,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,18.130363,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,18.17867,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,16.57738,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,16.891224,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,16.086693,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,16.785995,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,16.947536,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,16.487326,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,18.145885,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,17.673347,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,17.18391,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,17.565313,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,17.592001,,17.18391,2017.0
Antigua and Barbuda,ATG,1990,,North America,17.18391,2017.0
Argentina,ARG,1990,15.622768,,13.610765,2017.0
Argentina,ARG,1990,15.541248,,13.610765,2017.0
Argentina,ARG,1990,14.1636,,13.610765,2017.0
Argentina,ARG,1990,13.292025,,13.610765,2017.0
Argentina,ARG,1990,13.736305,,13.610765,2017.0
Argentina,ARG,1990,14.189956,,13.610765,2017.0
Argentina,ARG,1990,13.358839,,13.610765,2017.0
Argentina,ARG,1990,14.701871,,13.610765,2017.0
Argentina,ARG,1990,13.779377,,13.610765,2017.0
Argentina,ARG,1990,14.587212,,13.610765,2017.0
Argentina,ARG,1990,14.1112995,,13.610765,2017.0
Argentina,ARG,1990,13.610765,,13.610765,2017.0
Argentina,ARG,1990,13.632503,,13.610765,2017.0
Argentina,ARG,1990,13.511189,,13.610765,2017.0
Argentina,ARG,1990,,South America,13.610765,2017.0
Armenia,ARM,1990,32.124294,,34.9072,2017.0
Armenia,ARM,1990,31.473051,,34.9072,2017.0
Armenia,ARM,1990,31.074173,,34.9072,2017.0
Armenia,ARM,1990,31.923468,,34.9072,2017.0
Armenia,ARM,1990,35.395485,,34.9072,2017.0
Armenia,ARM,1990,39.93109,,34.9072,2017.0
Armenia,ARM,1990,40.53562,,34.9072,2017.0
Armenia,ARM,1990,38.41539,,34.9072,2017.0
Armenia,ARM,1990,38.00214,,34.9072,2017.0
Armenia,ARM,1990,37.38765,,34.9072,2017.0
Armenia,ARM,1990,34.240364,,34.9072,2017.0
Armenia,ARM,1990,34.9072,,34.9072,2017.0
Armenia,ARM,1990,34.03041,,34.9072,2017.0
Armenia,ARM,1990,33.65638,,34.9072,2017.0
Armenia,ARM,1990,,Asia,34.9072,2017.0
Aruba,ABW,1990,,North America,,
Australia,AUS,1990,7.5936527,,6.673639,2017.0
Australia,AUS,1990,7.475607,,6.673639,2017.0
Australia,AUS,1990,7.3566275,,6.673639,2017.0
Australia,AUS,1990,6.904731,,6.673639,2017.0
Australia,AUS,1990,6.7852354,,6.673639,2017.0
Australia,AUS,1990,6.7074947,,6.673639,2017.0
Australia,AUS,1990,6.9954915,,6.673639,2017.0
Australia,AUS,1990,6.964302,,6.673639,2017.0
Australia,AUS,1990,6.8800507,,6.673639,2017.0
Australia,AUS,1990,6.848477,,6.673639,2017.0
Australia,AUS,1990,6.8153663,,6.673639,2017.0
Australia,AUS,1990,6.673639,,6.673639,2017.0
Australia,AUS,1990,6.738086,,6.673639,2017.0
Australia,AUS,1990,6.7454977,,6.673639,2017.0
Australia,AUS,1990,,Oceania,6.673639,2017.0
Austria,AUT,1990,21.287592,,11.968131,2017.0
Austria,AUT,1990,20.101421,,11.968131,2017.0
Austria,AUT,1990,17.301683,,11.968131,2017.0
Austria,AUT,1990,16.47804,,11.968131,2017.0
Austria,AUT,1990,15.70854,,11.968131,2017.0
Austria,AUT,1990,16.096184,,11.968131,2017.0
Austria,AUT,1990,14.500948,,11.968131,2017.0
Austria,AUT,1990,14.50183,,11.968131,2017.0
Austria,AUT,1990,12.813197,,11.968131,2017.0
Austria,AUT,1990,13.35117,,11.968131,2017.0
Austria,AUT,1990,12.304103,,11.968131,2017.0
Austria,AUT,1990,11.968131,,11.968131,2017.0
Austria,AUT,1990,12.319527,,11.968131,2017.0
Austria,AUT,1990,12.168218,,11.968131,2017.0
Austria,AUT,1990,,Europe,11.968131,2017.0
Austria-Hungary,OWID_AUH,1990,,Europe,,
Azerbaijan,AZE,1990,22.695286,,25.06329,2017.0
Azerbaijan,AZE,1990,26.19513,,25.06329,2017.0
Azerbaijan,AZE,1990,24.539795,,25.06329,2017.0
Azerbaijan,AZE,1990,23.150778,,25.06329,2017.0
Azerbaijan,AZE,1990,25.081642,,25.06329,2017.0
Azerbaijan,AZE,1990,27.005903,,25.06329,2017.0
Azerbaijan,AZE,1990,28.76776,,25.06329,2017.0
Azerbaijan,AZE,1990,28.238628,,25.06329,2017.0
Azerbaijan,AZE,1990,27.484968,,25.06329,2017.0
Azerbaijan,AZE,1990,26.066187,,25.06329,2017.0
Azerbaijan,AZE,1990,24.385494,,25.06329,2017.0
Azerbaijan,AZE,1990,25.06329,,25.06329,2017.0
Azerbaijan,AZE,1990,25.135942,,25.06329,2017.0
Azerbaijan,AZE,1990,25.495054,,25.06329,2017.0
Azerbaijan,AZE,1990,,Asia,25.06329,2017.0
Bahamas,BHS,1990,16.80969,,15.395428,2017.0
Bahamas,BHS,1990,16.96834,,15.395428,2017.0
Bahamas,BHS,1990,17.369152,,15.395428,2017.0
Bahamas,BHS,1990,16.441633,,15.395428,2017.0
Bahamas,BHS,1990,15.437402,,15.395428,2017.0
Bahamas,BHS,1990,15.611816,,15.395428,2017.0
Bahamas,BHS,1990,16.420496,,15.395428,2017.0
Bahamas,BHS,1990,15.708764,,15.395428,2017.0
Bahamas,BHS,1990,16.182169,,15.395428,2017.0
Bahamas,BHS,1990,16.20392,,15.395428,2017.0
Bahamas,BHS,1990,15.863455,,15.395428,2017.0
Bahamas,BHS,1990,15.395428,,15.395428,2017.0
Bahamas,BHS,1990,15.7286415,,15.395428,2017.0
Bahamas,BHS,1990,15.590658,,15.395428,2017.0
Bahamas,BHS,1990,,North America,15.395428,2017.0
Bahrain,BHR,1990,61.134426,,61.674313,2017.0
Bahrain,BHR,1990,58.515984,,61.674313,2017.0
Bahrain,BHR,1990,63.07218,,61.674313,2017.0
Bahrain,BHR,1990,66.59653,,61.674313,2017.0
Bahrain,BHR,1990,63.75377,,61.674313,2017.0
Bahrain,BHR,1990,65.33844,,61.674313,2017.0
Bahrain,BHR,1990,68.07535,,61.674313,2017.0
Bahrain,BHR,1990,64.284546,,61.674313,2017.0
Bahrain,BHR,1990,59.512737,,61.674313,2017.0
Bahrain,BHR,1990,66.36108,,61.674313,2017.0
Bahrain,BHR,1990,61.645824,,61.674313,2017.0
Bahrain,BHR,1990,61.674313,,61.674313,2017.0
Bahrain,BHR,1990,60.43816,,61.674313,2017.0
Bahrain,BHR,1990,59.217106,,61.674313,2017.0
Bahrain,BHR,1990,,Asia,61.674313,2017.0
Bangladesh,BGD,1990,52.90994,,62.75318,2017.0
Bangladesh,BGD,1990,51.643627,,62.75318,2017.0
Bangladesh,BGD,1990,53.74696,,62.75318,2017.0
Bangladesh,BGD,1990,55.061943,,62.75318,2017.0
Bangladesh,BGD,1990,56.4165,,62.75318,2017.0
Bangladesh,BGD,1990,60.535873,,62.75318,2017.0
Bangladesh,BGD,1990,68.94271,,62.75318,2017.0
Bangladesh,BGD,1990,66.42738,,62.75318,2017.0
Bangladesh,BGD,1990,73.27082,,62.75318,2017.0
Bangladesh,BGD,1990,68.97034,,62.75318,2017.0
Bangladesh,BGD,1990,67.76736,,62.75318,2017.0
Bangladesh,BGD,1990,62.75318,,62.75318,2017.0
Bangladesh,BGD,1990,63.275463,,62.75318,2017.0
Bangladesh,BGD,1990,63.42553,,62.75318,2017.0
Bangladesh,BGD,1990,,Asia,62.75318,2017.0
Barbados,BRB,1990,22.035467,,20.926394,2017.0
Barbados,BRB,1990,22.029758,,20.926394,2017.0
Barbados,BRB,1990,22.09746,,20.926394,2017.0
Barbados,BRB,1990,19.767084,,20.926394,2017.0
Barbados,BRB,1990,19.939724,,20.926394,2017.0
Barbados,BRB,1990,19.162457,,20.926394,2017.0
Barbados,BRB,1990,20.096098,,20.926394,2017.0
Barbados,BRB,1990,20.121256,,20.926394,2017.0
Barbados,BRB,1990,20.19671,,20.926394,2017.0
Barbados,BRB,1990,21.944447,,20.926394,2017.0
Barbados,BRB,1990,21.080433,,20.926394,2017.0
Barbados,BRB,1990,20.926394,,20.926394,2017.0
Barbados,BRB,1990,21.26503,,20.926394,2017.0
Barbados,BRB,1990,21.343893,,20.926394,2017.0
Barbados,BRB,1990,,North America,20.926394,2017.0
Belarus,BLR,1990,25.207968,,16.408964,2017.0
Belarus,BLR,1990,23.08217,,16.408964,2017.0
Belarus,BLR,1990,21.812904,,16.408964,2017.0
Belarus,BLR,1990,21.002413,,16.408964,2017.0
Belarus,BLR,1990,22.09842,,16.408964,2017.0
Belarus,BLR,1990,19.55318,,16.408964,2017.0
Belarus,BLR,1990,18.881227,,16.408964,2017.0
Belarus,BLR,1990,19.780077,,16.408964,2017.0
Belarus,BLR,1990,20.215406,,16.408964,2017.0
Belarus,BLR,1990,18.502943,,16.408964,2017.0
Belarus,BLR,1990,16.712078,,16.408964,2017.0
Belarus,BLR,1990,16.408964,,16.408964,2017.0
Belarus,BLR,1990,16.501892,,16.408964,2017.0
Belarus,BLR,1990,16.423513,,16.408964,2017.0
Belarus,BLR,1990,,Europe,16.408964,2017.0
Belgium,BEL,1990,21.051085,,12.827577,2017.0
Belgium,BEL,1990,19.699097,,12.827577,2017.0
Belgium,BEL,1990,17.647642,,12.827577,2017.0
Belgium,BEL,1990,15.83184,,12.827577,2017.0
Belgium,BEL,1990,16.884636,,12.827577,2017.0
Belgium,BEL,1990,16.14879,,12.827577,2017.0
Belgium,BEL,1990,15.11497,,12.827577,2017.0
Belgium,BEL,1990,14.2322855,,12.827577,2017.0
Belgium,BEL,1990,12.839015,,12.827577,2017.0
Belgium,BEL,1990,13.201645,,12.827577,2017.0
Belgium,BEL,1990,12.37629,,12.827577,2017.0
Belgium,BEL,1990,12.827577,,12.827577,2017.0
Belgium,BEL,1990,12.763042,,12.827577,2017.0
Belgium,BEL,1990,12.672453,,12.827577,2017.0
Belgium,BEL,1990,,Europe,12.827577,2017.0
Belize,BLZ,1990,23.580685,,20.956347,2017.0
Belize,BLZ,1990,23.019068,,20.956347,2017.0
Belize,BLZ,1990,22.620203,,20.956347,2017.0
Belize,BLZ,1990,21.001242,,20.956347,2017.0
Belize,BLZ,1990,18.699623,,20.956347,2017.0
Belize,BLZ,1990,21.045757,,20.956347,2017.0
Belize,BLZ,1990,19.694204,,20.956347,2017.0
Belize,BLZ,1990,22.42094,,20.956347,2017.0
Belize,BLZ,1990,21.650389,,20.956347,2017.0
Belize,BLZ,1990,22.052092,,20.956347,2017.0
Belize,BLZ,1990,21.086573,,20.956347,2017.0
Belize,BLZ,1990,20.956347,,20.956347,2017.0
Belize,BLZ,1990,21.268085,,20.956347,2017.0
Belize,BLZ,1990,21.176397,,20.956347,2017.0
Belize,BLZ,1990,,North America,20.956347,2017.0
Benin,BEN,1990,45.484123,,45.03636,2017.0
Benin,BEN,1990,41.464546,,45.03636,2017.0
Benin,BEN,1990,47.61356,,45.03636,2017.0
Benin,BEN,1990,41.76794,,45.03636,2017.0
Benin,BEN,1990,41.362625,,45.03636,2017.0
Benin,BEN,1990,41.772705,,45.03636,2017.0
Benin,BEN,1990,43.415966,,45.03636,2017.0
Benin,BEN,1990,39.17881,,45.03636,2017.0
Benin,BEN,1990,39.311474,,45.03636,2017.0
Benin,BEN,1990,49.03491,,45.03636,2017.0
Benin,BEN,1990,46.481194,,45.03636,2017.0
Benin,BEN,1990,45.03636,,45.03636,2017.0
Benin,BEN,1990,46.24556,,45.03636,2017.0
Benin,BEN,1990,46.858456,,45.03636,2017.0
Benin,BEN,1990,,Africa,45.03636,2017.0
Bermuda,BMU,1990,9.930088,,7.19536,2017.0
Bermuda,BMU,1990,9.9314575,,7.19536,2017.0
Bermuda,BMU,1990,8.413853,,7.19536,2017.0
Bermuda,BMU,1990,7.8450212,,7.19536,2017.0
Bermuda,BMU,1990,7.0933065,,7.19536,2017.0
Bermuda,BMU,1990,6.8624907,,7.19536,2017.0
Bermuda,BMU,1990,6.83038,,7.19536,2017.0
Bermuda,BMU,1990,6.487239,,7.19536,2017.0
Bermuda,BMU,1990,6.882272,,7.19536,2017.0
Bermuda,BMU,1990,7.00792,,7.19536,2017.0
Bermuda,BMU,1990,7.4555817,,7.19536,2017.0
Bermuda,BMU,1990,7.19536,,7.19536,2017.0
Bermuda,BMU,1990,7.15413,,7.19536,2017.0
Bermuda,BMU,1990,7.0695624,,7.19536,2017.0
Bermuda,BMU,1990,,North America,7.19536,2017.0
Bhutan,BTN,1990,35.101063,,40.163574,2017.0
Bhutan,BTN,1990,33.843346,,40.163574,2017.0
Bhutan,BTN,1990,36.715622,,40.163574,2017.0
Bhutan,BTN,1990,39.289932,,40.163574,2017.0
Bhutan,BTN,1990,39.72804,,40.163574,2017.0
Bhutan,BTN,1990,38.044918,,40.163574,2017.0
Bhutan,BTN,1990,44.307625,,40.163574,2017.0
Bhutan,BTN,1990,42.70852,,40.163574,2017.0
Bhutan,BTN,1990,48.539032,,40.163574,2017.0
Bhutan,BTN,1990,44.482925,,40.163574,2017.0
Bhutan,BTN,1990,43.649048,,40.163574,2017.0
Bhutan,BTN,1990,40.163574,,40.163574,2017.0
Bhutan,BTN,1990,40.412563,,40.163574,2017.0
Bhutan,BTN,1990,40.2986,,40.163574,2017.0
Bhutan,BTN,1990,,Asia,40.163574,2017.0
Bolivia,BOL,1990,49.978184,,27.184755,2017.0
Bolivia,BOL,1990,43.149372,,27.184755,2017.0
Bolivia,BOL,1990,29.954344,,27.184755,2017.0
Bolivia,BOL,1990,27.562786,,27.184755,2017.0
Bolivia,BOL,1990,30.991863,,27.184755,2017.0
Bolivia,BOL,1990,27.931276,,27.184755,2017.0
Bolivia,BOL,1990,27.74732,,27.184755,2017.0
Bolivia,BOL,1990,26.091988,,27.184755,2017.0
Bolivia,BOL,1990,27.647396,,27.184755,2017.0
Bolivia,BOL,1990,28.741978,,27.184755,2017.0
Bolivia,BOL,1990,27.566334,,27.184755,2017.0
Bolivia,BOL,1990,27.184755,,27.184755,2017.0
Bolivia,BOL,1990,27.012611,,27.184755,2017.0
Bolivia,BOL,1990,26.832865,,27.184755,2017.0
Bolivia,BOL,1990,,South America,27.184755,2017.0
Bonaire Sint Eustatius and Saba,BES,1990,,North America,,
Bosnia and Herzegovina,BIH,1990,36.7238,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,36.266197,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,38.188873,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,35.95591,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,34.360756,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,38.145298,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,34.47534,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,32.951176,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,31.605602,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,32.864338,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,28.775879,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,29.922136,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,29.934484,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,29.466333,,29.922136,2017.0
Bosnia and Herzegovina,BIH,1990,,Europe,29.922136,2017.0
Botswana,BWA,1990,23.845694,,24.880657,2017.0
Botswana,BWA,1990,23.654602,,24.880657,2017.0
Botswana,BWA,1990,24.037245,,24.880657,2017.0
Botswana,BWA,1990,24.430231,,24.880657,2017.0
Botswana,BWA,1990,26.142485,,24.880657,2017.0
Botswana,BWA,1990,26.546976,,24.880657,2017.0
Botswana,BWA,1990,26.62373,,24.880657,2017.0
Botswana,BWA,1990,25.670399,,24.880657,2017.0
Botswana,BWA,1990,25.166565,,24.880657,2017.0
Botswana,BWA,1990,26.1562,,24.880657,2017.0
Botswana,BWA,1990,25.200367,,24.880657,2017.0
Botswana,BWA,1990,24.880657,,24.880657,2017.0
Botswana,BWA,1990,24.910564,,24.880657,2017.0
Botswana,BWA,1990,24.718737,,24.880657,2017.0
Botswana,BWA,1990,,Africa,24.880657,2017.0
Brazil,BRA,1990,14.633565,,11.665273,2017.0
Brazil,BRA,1990,14.479435,,11.665273,2017.0
Brazil,BRA,1990,14.591473,,11.665273,2017.0
Brazil,BRA,1990,14.568114,,11.665273,2017.0
Brazil,BRA,1990,14.0825,,11.665273,2017.0
Brazil,BRA,1990,14.6948,,11.665273,2017.0
Brazil,BRA,1990,13.7880335,,11.665273,2017.0
Brazil,BRA,1990,13.155817,,11.665273,2017.0
Brazil,BRA,1990,13.0006,,11.665273,2017.0
Brazil,BRA,1990,11.691495,,11.665273,2017.0
Brazil,BRA,1990,11.422845,,11.665273,2017.0
Brazil,BRA,1990,11.665273,,11.665273,2017.0
Brazil,BRA,1990,11.626997,,11.665273,2017.0
Brazil,BRA,1990,11.653991,,11.665273,2017.0
Brazil,BRA,1990,,South America,11.665273,2017.0
British Indian Ocean Territory,IOT,1990,,Asia,,
British Virgin Islands,VGB,1990,,North America,,
Brunei,BRN,1990,7.963653,,7.3487496,2017.0
Brunei,BRN,1990,6.826811,,7.3487496,2017.0
Brunei,BRN,1990,6.4466953,,7.3487496,2017.0
Brunei,BRN,1990,6.693597,,7.3487496,2017.0
Brunei,BRN,1990,6.3934865,,7.3487496,2017.0
Brunei,BRN,1990,7.3451777,,7.3487496,2017.0
Brunei,BRN,1990,7.610637,,7.3487496,2017.0
Brunei,BRN,1990,7.6163187,,7.3487496,2017.0
Brunei,BRN,1990,7.7458186,,7.3487496,2017.0
Brunei,BRN,1990,7.9262443,,7.3487496,2017.0
Brunei,BRN,1990,7.6499257,,7.3487496,2017.0
Brunei,BRN,1990,7.3487496,,7.3487496,2017.0
Brunei,BRN,1990,7.6830144,,7.3487496,2017.0
Brunei,BRN,1990,7.680644,,7.3487496,2017.0
Brunei,BRN,1990,,Asia,7.3487496,2017.0
Bulgaria,BGR,1990,28.046122,,19.66416,2017.0
Bulgaria,BGR,1990,26.690487,,19.66416,2017.0
Bulgaria,BGR,1990,26.034779,,19.66416,2017.0
Bulgaria,BGR,1990,23.852486,,19.66416,2017.0
Bulgaria,BGR,1990,22.767435,,19.66416,2017.0
Bulgaria,BGR,1990,25.577545,,19.66416,2017.0
Bulgaria,BGR,1990,22.646832,,19.66416,2017.0
Bulgaria,BGR,1990,21.22186,,19.66416,2017.0
Bulgaria,BGR,1990,21.63807,,19.66416,2017.0
Bulgaria,BGR,1990,20.323576,,19.66416,2017.0
Bulgaria,BGR,1990,19.40618,,19.66416,2017.0
Bulgaria,BGR,1990,19.66416,,19.66416,2017.0
Bulgaria,BGR,1990,19.65003,,19.66416,2017.0
Bulgaria,BGR,1990,19.365946,,19.66416,2017.0
Bulgaria,BGR,1990,,Europe,19.66416,2017.0
Burkina Faso,BFA,1990,51.84606,,53.530727,2017.0
Burkina Faso,BFA,1990,49.362442,,53.530727,2017.0
Burkina Faso,BFA,1990,54.88702,,53.530727,2017.0
Burkina Faso,BFA,1990,54.90709,,53.530727,2017.0
Burkina Faso,BFA,1990,54.039925,,53.530727,2017.0
Burkina Faso,BFA,1990,51.23693,,53.530727,2017.0
Burkina Faso,BFA,1990,54.180973,,53.530727,2017.0
Burkina Faso,BFA,1990,47.34169,,53.530727,2017.0
Burkina Faso,BFA,1990,48.413727,,53.530727,2017.0
Burkina Faso,BFA,1990,60.272522,,53.530727,2017.0
Burkina Faso,BFA,1990,56.22888,,53.530727,2017.0
Burkina Faso,BFA,1990,53.530727,,53.530727,2017.0
Burkina Faso,BFA,1990,53.649677,,53.530727,2017.0
Burkina Faso,BFA,1990,53.67034,,53.530727,2017.0
Burkina Faso,BFA,1990,,Africa,53.530727,2017.0
Burundi,BDI,1990,34.455627,,32.862507,2017.0
Burundi,BDI,1990,34.746395,,32.862507,2017.0
Burundi,BDI,1990,36.18281,,32.862507,2017.0
Burundi,BDI,1990,33.641563,,32.862507,2017.0
Burundi,BDI,1990,33.17087,,32.862507,2017.0
Burundi,BDI,1990,35.2985,,32.862507,2017.0
Burundi,BDI,1990,37.10546,,32.862507,2017.0
Burundi,BDI,1990,35.06836,,32.862507,2017.0
Burundi,BDI,1990,34.92429,,32.862507,2017.0
Burundi,BDI,1990,35.793663,,32.862507,2017.0
Burundi,BDI,1990,35.486874,,32.862507,2017.0
Burundi,BDI,1990,32.862507,,32.862507,2017.0
Burundi,BDI,1990,33.76643,,32.862507,2017.0
Burundi,BDI,1990,33.279778,,32.862507,2017.0
Burundi,BDI,1990,,Africa,32.862507,2017.0
Cambodia,KHM,1990,28.340546,,22.017653,2017.0
Cambodia,KHM,1990,26.79196,,22.017653,2017.0
Cambodia,KHM,1990,27.441277,,22.017653,2017.0
Cambodia,KHM,1990,29.352867,,22.017653,2017.0
Cambodia,KHM,1990,28.990492,,22.017653,2017.0
Cambodia,KHM,1990,24.768414,,22.017653,2017.0
Cambodia,KHM,1990,24.969528,,22.017653,2017.0
Cambodia,KHM,1990,28.0675,,22.017653,2017.0
Cambodia,KHM,1990,24.246311,,22.017653,2017.0
Cambodia,KHM,1990,24.055204,,22.017653,2017.0
Cambodia,KHM,1990,24.825026,,22.017653,2017.0
Cambodia,KHM,1990,22.017653,,22.017653,2017.0
Cambodia,KHM,1990,22.294931,,22.017653,2017.0
Cambodia,KHM,1990,22.112087,,22.017653,2017.0
Cambodia,KHM,1990,,Asia,22.017653,2017.0
Cameroon,CMR,1990,66.342766,,62.31536,2017.0
Cameroon,CMR,1990,59.405342,,62.31536,2017.0
Cameroon,CMR,1990,67.4149,,62.31536,2017.0
Cameroon,CMR,1990,61.2911,,62.31536,2017.0
Cameroon,CMR,1990,59.42747,,62.31536,2017.0
Cameroon,CMR,1990,58.86977,,62.31536,2017.0
Cameroon,CMR,1990,61.327362,,62.31536,2017.0
Cameroon,CMR,1990,56.766644,,62.31536,2017.0
Cameroon,CMR,1990,56.357754,,62.31536,2017.0
Cameroon,CMR,1990,69.51058,,62.31536,2017.0
